book_id,books_count,authors,original_publication_year,title,average_rating,work_ratings_count,work_text_reviews_count,tag_id,tag_name
1516,103,Nassim Nicholas Taleb,2007,The Black Swan: The Impact of the Highly Improbable,3.88,58766,3368,16,Nonfiction
1517,75,Justin Cronin,2012,"The Twelve (The Passage,#2)",3.98,67607,6682,31,Horror
1522,86,Colm Tóibín,2009,Brooklyn,3.63,67822,8669,11,Fiction
1523,44,Lauren DeStefano,2011,"Wither (The Chemical Garden,#1)",3.81,88657,7886,18,Young Adult
1524,30,J.D. Vance,2016,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,3.99,105770,13146,16,Nonfiction
1525,55,Robert Jordan,2003,"Crossroads of Twilight (Wheel of Time,#10)",3.82,68479,1599,10,Fantasy
1527,59,Randall Munroe,2014,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,4.17,71829,5437,16,Nonfiction
1529,133,Paulo Coelho,2006,The Witch Of Portobello,3.51,58074,3181,11,Fiction
1531,75,Suzanne Collins,2003,"Gregor the Overlander (Underland Chronicles,#1)",3.99,72486,5376,10,Fantasy
1532,52,Jodi Picoult,2011,Sing You Home,3.76,68347,6241,11,Fiction
1534,90,David Baldacci,2005,"The Camel Club (Camel Club,#1)",4.02,63140,2255,28,Thriller
1535,73,James Patterson,2006,"Saving the World and Other Extreme Sports (Maximum Ride,#3)",4.16,80114,2529,18,Young Adult
1537,76,Philippa Gregory,2006,"The Boleyn Inheritance (The Plantagenet and Tudor Novels,#10)",3.84,71070,3967,11,Fiction
1538,47,Anne Tyler,2015,A Spool of Blue Thread,3.4,60334,7715,11,Fiction
1539,48,Colson Whitehead,2016,The Underground Railroad,4.04,92096,11045,11,Fiction
1540,39,Melissa de la Cruz,2007,"Masquerade (Blue Bloods,#2)",3.91,79673,2045,18,Young Adult
1541,35,Julie Kagawa,2011,"The Iron Queen (The Iron Fey,#3)",4.24,85131,4580,10,Fantasy
1542,41,Cora Carmack,2012,"Losing It (Losing It,#1)",3.77,91275,6615,7,Contemporary
1543,87,John Grisham,2012,The Racketeer,3.79,66645,6871,11,Fiction
1546,42,Brent Weeks,2010,"The Black Prism (Lightbringer,#1)",4.24,65873,3022,10,Fantasy
1547,48,Sue Monk Kidd,2004,The Mermaid Chair,3.1,65696,5910,11,Fiction
1549,56,"Lemony Snicket,Brett Helquist",2002,"The Carnivorous Carnival (A Series of Unfortunate Events,#9)",3.97,86894,1710,11,Fiction
1550,42,Ally Carter,2010,"Heist Society (Heist Society,#1)",3.91,78149,4814,18,Young Adult
1551,62,B.A. Paris,2016,Behind Closed Doors,3.93,102851,12159,28,Thriller
1554,70,Jonathan Stroud,2006,"Ptolemy`s Gate (Bartimaeus,#3)",4.24,68833,1783,18,Young Adult
1556,42,Jennifer L. Armentrout,2012,"Opal (Lux,#3)",4.34,98068,8330,17,Romance
1557,54,Dave Eggers,2008,Zeitoun,4.08,60136,7088,16,Nonfiction
1558,41,Sharon M. Draper,2010,Out of My Mind,4.37,69573,10058,11,Fiction
1559,59,Lauren Kate,2012,"Rapture (Fallen,#4)",4.03,84367,5182,18,Young Adult
1560,68,Amanda Hocking,2010,"Switched (Trylle,#1)",3.89,80719,6341,10,Fantasy
1562,28,Colleen Hoover,2015,Confess,4.25,86860,11682,17,Romance
1563,62,Blake Crouch,2012,"Pines (Wayward Pines,#1)",3.88,62057,5356,28,Thriller
1565,79,P.D. James,2012,Death Comes to Pemberley,3.21,74781,8645,15,Mystery
1568,19,Colleen Hoover,2016,It Ends with Us,4.44,94915,15878,17,Romance
1573,95,John Grisham,2001,A Painted House,3.67,64092,3334,11,Fiction
1575,77,"John Green,Maureen Johnson,Lauren Myracle",2008,Let It Snow: Three Holiday Romances,3.84,76517,7640,17,Romance
1576,80,Stephen King,2010,"Full Dark,No Stars",4.03,69347,5276,31,Horror
1577,62,Atul Gawande,2014,Being Mortal: Medicine and What Matters in the End,4.4,65567,8698,16,Nonfiction
1579,15,Chelsea Handler,2010,Chelsea Chelsea Bang Bang,3.81,57939,2918,16,Nonfiction
1583,34,"Rachel Cohn,David Levithan",2006,Nick & Norah`s Infinite Playlist,3.73,71514,4348,18,Young Adult
1585,76,Maggie Stiefvater,2011,"Forever (The Wolves of Mercy Falls,#3)",3.91,91288,7536,18,Young Adult
1587,36,"Beth Hoffman,Jenna Lamia",2010,Saving CeeCee Honeycutt,3.92,66882,7996,11,Fiction
1588,46,Charlaine Harris,2012,"Deadlocked (Sookie Stackhouse,#12)",3.65,82602,6858,10,Fantasy
1589,93,Stephen King,2002,Everything`s Eventual: 14 Dark Tales,3.94,67337,1715,31,Horror
1594,58,Jennifer Crusie,2004,Bet Me,3.95,73479,3203,17,Romance
1596,78,John Grisham,2014,Gray Mountain,3.52,59387,7029,11,Fiction
1599,45,Kristin Hannah,2011,Night Road,4.17,63759,6334,11,Fiction
1602,20,Jim Butcher,2010,"Changes (The Dresden Files,#12)",4.54,72481,3289,10,Fantasy
1604,13,Ellen Hopkins,2007,"Impulse (Impulse,#1)",4.29,62005,3125,18,Young Adult
1606,43,Janet Evanovich,2004,"Ten Big Ones (Stephanie Plum,#10)",4.13,80895,1809,15,Mystery
1608,39,Kiersten White,2010,"Paranormalcy (Paranormalcy,#1)",3.91,82832,5783,10,Fantasy
1609,20,Mark Cotta Vaz,2010,"Eclipse: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion,#3)",4.44,50375,122,16,Nonfiction
1610,41,Adriana Trigiani,2012,The Shoemaker`s Wife,3.98,62046,7329,11,Fiction
1611,47,Brandon Mull,2006,"Rise of the Evening Star (Fablehaven,#2)",4.16,81742,3381,10,Fantasy
1612,80,"Nora Roberts,MacLeod Andrews",2011,"The Next Always (Inn BoonsBoro,#1)",4.11,63081,3355,17,Romance
1613,120,"Haruki Murakami,Philip Gabriel",2007,What I Talk About When I Talk About Running,3.79,61740,6144,16,Nonfiction
1614,39,Jenny Han,2011,"We`ll Always Have Summer (Summer,#3)",4.17,71387,5139,18,Young Adult
1615,60,"Andre Agassi,J.R. Moehringer",2009,Open,4.18,52701,4781,16,Nonfiction
1616,113,Anthony Horowitz,2000,"Stormbreaker (Alex Rider,#1)",3.97,72339,4333,18,Young Adult
1617,82,"Lee Child,Dick Hill",2002,"Without Fail (Jack Reacher,#6)",4.16,63467,1787,28,Thriller
1619,11,Stephenie Meyer,2005,"The Twilight Saga Complete Collection  (Twilight,#1-4 + 3.5)",4.31,57789,335,10,Fantasy
1621,63,Daniel H. Pink,2008,Drive: The Surprising Truth About What Motivates Us,3.95,59900,3120,16,Nonfiction
1625,75,John Eldredge,2001,Wild at Heart: Discovering the Secret of a Man`s Soul,3.93,52613,1581,16,Nonfiction
1626,12,Brandon Mull,2009,"Secrets of the Dragon Sanctuary (Fablehaven,#4)",4.35,62571,2700,10,Fantasy
1627,49,Janet Evanovich,2006,"Twelve Sharp (Stephanie Plum,#12)",4.14,79373,1971,15,Mystery
1628,12,Hugh Howey,2011,"Wool (Wool,#1)",4.12,59744,3651,25,Science Fiction
1630,28,Jim Butcher,2009,"Turn Coat (The Dresden Files,#11)",4.45,70082,2144,10,Fantasy
1634,69,Michael Scott,2008,"The Magician (The Secrets of the Immortal Nicholas Flamel,#2)",4.09,71690,2558,10,Fantasy
1636,33,Patricia Briggs,2008,"Iron Kissed (Mercy Thompson,#3)",4.36,88443,3002,10,Fantasy
1637,50,Kendare Blake,2011,"Anna Dressed in Blood (Anna,#1)",3.96,78236,8656,18,Young Adult
1640,59,Robert Goolrick,2009,A Reliable Wife,3.25,68241,9542,11,Fiction
1644,30,Leif Enger,2001,Peace Like a River,3.98,61617,6128,11,Fiction
1645,61,Chuck Palahniuk,2007,Rant,3.82,52780,2720,11,Fiction
1646,44,Orson Scott Card,2000,"Shadow of the Hegemon (Ender`s Shadow,#2)",3.93,62261,1402,11,Fiction
1647,13,أحمد مراد,2010,تراب الماس,4.09,45608,4027,11,Fiction
1651,41,Tahereh Mafi,2014,"Ignite Me (Shatter Me,#3)",4.44,90571,11887,18,Young Adult
1652,55,Ally Carter,2007,"Cross My Heart and Hope to Spy (Gallagher Girls,#2)",4.13,73404,3079,18,Young Adult
1653,40,Patricia Briggs,2007,"Blood Bound (Mercy Thompson,#2)",4.31,90510,3154,10,Fantasy
1654,19,Jim Butcher,2012,"Cold Days (The Dresden Files,#14)",4.51,66009,4146,10,Fantasy
1655,58,Kate Jacobs,2006,"The Friday Night Knitting Club (Friday Night Knitting Club,#1)",3.41,65065,8046,11,Fiction
1658,53,Emma Chase,2013,"Tangled (Tangled,#1)",4.12,90224,8633,17,Romance
1660,66,"Patrick deWitt,Marcelo Barbão",2011,The Sisters Brothers,3.83,59547,7002,11,Fiction
1661,40,Shilpi Somaya Gowda,2010,Secret Daughter,3.97,58998,4904,11,Fiction
1665,41,Brandon Sanderson,2009,"Warbreaker (Warbreaker,#1)",4.22,65488,4548,10,Fantasy
1667,31,Sarah Dessen,2011,What Happened to Goodbye,3.97,72976,4082,18,Young Adult
1668,48,Leigh Bardugo,2015,"Six of Crows (Six of Crows,#1)",4.46,101264,17068,10,Fantasy
1669,35,Maureen Johnson,2005,"13 Little Blue Envelopes (Little Blue Envelope,#1)",3.65,70828,4329,18,Young Adult
1670,35,"Ron Hall,Denver Moore,Lynn Vincent",2005,Same Kind of Different as Me,4.21,58121,6412,16,Nonfiction
1671,51,Rainbow Rowell,2015,Carry On,4.19,87797,14621,10,Fantasy
1672,42,Tracy Kidder,2003,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer,A Man Who Would Cure the World",4.21,55178,4220,16,Nonfiction
1673,38,Jodi Ellen Malpas,2013,"Beneath This Man (This Man,#2)",4.3,74457,3703,17,Romance
1674,1,Mark  Lawrence,2011,"Prince of Thorns (The Broken Empire,#1)",3.87,63562,4673,10,Fantasy
1677,92,Michael Crichton,2006,Next,3.48,56632,2686,11,Fiction
1678,53,Nancy Farmer,2002,"The House of the Scorpion (Matteo Alacran,#1)",4.1,65219,5419,18,Young Adult
1680,76,Nora Roberts,2004,"Blue Dahlia (In the Garden,#1)",4.11,60144,1185,17,Romance
1682,44,Lev Grossman,2011,"The Magician King (The Magicians,#2)",3.9,63664,5446,10,Fantasy
1685,55,Jodi Picoult,2001,Salem Falls,3.8,62434,2992,11,Fiction
1688,49,"Elizabeth Strout,Goran Skrobonja",2016,My Name Is Lucy Barton,3.51,65707,8732,11,Fiction
1689,74,Sarah Addison Allen,2007,"Garden Spells (Waverley Family,#1)",4.06,71577,8745,11,Fiction
1690,25,Jim Butcher,2011,"Ghost Story (The Dresden Files, #13)",4.25,66787,3654,10,Fantasy
1692,62,"Greg Behrendt,Liz Tuccillo",2004,He`s Just Not That Into You: The No-Excuses Truth to Understanding Guys,3.65,55865,3216,16,Nonfiction
1694,43,Janet Evanovich,2007,"Lean Mean Thirteen (Stephanie Plum,#13)",4.08,77820,2214,15,Mystery
1696,55,Rachel Caine,2006,"Glass Houses (The Morganville Vampires,#1)",3.92,82220,4316,10,Fantasy
1697,54,"John Eldredge,Stasi Eldredge",2004,Captivating: Unveiling the Mystery of a Woman`s Soul,3.93,52397,1777,16,Nonfiction
1698,20,"Peter David,Robin Furth,Jae Lee,Richard Isanove,Stephen King",2007,The Dark Tower: The Gunslinger Born,4.18,61405,832,10,Fantasy
1699,60,Kate Morton,2015,The Lake House,4.04,62987,7964,11,Fiction
1700,58,Ruth Ozeki,2013,A Tale for the Time Being,3.98,59311,8242,11,Fiction
1701,30,Tucker Max,2006,"I Hope They Serve Beer in Hell (Tucker Max,#1)",3.51,49692,4292,16,Nonfiction
1702,29,"Jay Crownover,Charlotte Connan de vries",2012,"Rule (Marked Men,#1)",4.16,83965,5399,17,Romance
1708,54,Sarah Waters,2014,The Paying Guests,3.39,55079,7091,11,Fiction
1709,67,Dean Koontz,2005,"Forever Odd (Odd Thomas,#2)",3.96,59864,2419,31,Horror
1710,80,Bill Bryson,2010,At Home: A Short History of Private Life,3.96,61053,5259,16,Nonfiction
1711,76,Marian Keyes,2000,Sushi for Beginners,3.69,57897,1237,11,Fiction
1712,73,Louise Penny,2005,"Still Life (Chief Inspector Armand Gamache,#1)",3.91,70558,7161,15,Mystery
1715,97,John Ajvide Lindqvist,2004,Let the Right One In,4.07,65813,4814,31,Horror
1716,59,Pittacus Lore,2012,"The Rise of Nine (Lorien Legacies,#3)",4.2,75861,4207,18,Young Adult
1718,77,Ann Brashares,2003,"The Second Summer of the Sisterhood (Sisterhood,#2)",3.78,77713,2169,18,Young Adult
1720,35,Morgan Matson,2010,Amy & Roger`s Epic Detour,4.05,71650,7453,7,Contemporary
1722,100,Terry Pratchett,2003,"The Wee Free Men (Discworld,#30; Tiffany Aching,#1)",4.25,71650,3084,10,Fantasy
1723,39,Diana Gabaldon,2014,"Written in My Own Heart`s Blood (Outlander,#8)",4.5,62767,5617,12,History
1724,53,Andrea Cremer,2010,Nightshade (Nightshade #1; Nightshade World #4),4.03,73076,4916,18,Young Adult
1728,41,Naomi Novik,2015,Uprooted,4.13,76771,12808,10,Fantasy
1729,35,Neal Stephenson,2015,Seveneves,3.98,56787,7338,25,Science Fiction
1730,37,Ernest Cline,2015,Armada,3.49,59061,9359,25,Science Fiction
1731,37,Peter V. Brett,2010,"The Desert Spear (Demon Cycle,#2)",4.24,58608,1927,10,Fantasy
1733,100,John Grisham,2002,The Summons,3.68,56634,1569,11,Fiction
1735,50,Meg Cabot,2005,"Size 12 Is Not Fat (Heather Wells,#1)",3.75,67720,2367,15,Mystery
1736,57,Blake Crouch,2016,Dark Matter,4.11,80738,12710,25,Science Fiction
1737,65,Victoria Aveyard,2016,"Glass Sword (Red Queen,#2)",3.95,88428,11596,10,Fantasy
1738,51,Rebecca Stead,2009,When You Reach Me,4.08,68034,9693,11,Fiction
1740,33,Judy Blume,2015,In the Unlikely Event,3.51,49802,6087,11,Fiction
1743,44,Leigh Bardugo,2013,"Siege and Storm (Shadow and Bone,#2)",4.08,87539,9818,10,Fantasy
1744,140,"Jo Nesbø,Don Bartlett",2000,"The Redbreast (Harry Hole,#3)",3.94,60598,3185,15,Mystery
1745,54,Scott Westerfeld,2009,"Leviathan (Leviathan,#1)",3.91,72965,6395,18,Young Adult
1747,36,"Stephen Kendrick,Alex Kendrick",2008,The Love Dare,4.37,44393,482,16,Nonfiction
1748,48,Jennifer Weiner,2005,Goodnight Nobody,3.64,53145,1870,11,Fiction
1749,45,Ben Sherwood,2004,The Death and Life of Charlie St. Cloud,4.01,50912,2166,11,Fiction
1753,32,Rebecca Donovan,2011,"Reason to Breathe (Breathing,#1)",4.23,77887,5476,17,Romance
1754,14,Cassandra Clare,2009,"The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass (The Mortal Instruments,#1-3)",4.57,57313,981,10,Fantasy
1759,45,Terry Goodkind,2000,"Faith of the Fallen (Sword of Truth,#6)",4.11,56403,987,10,Fantasy
1760,12,Brandon Mull,2010,"Keys to the Demon Prison (Fablehaven,#5)",4.42,59949,3022,10,Fantasy
1761,63,Joshua Foer,2011,Moonwalking with Einstein: The Art and Science of Remembering Everything,3.85,53638,4129,16,Nonfiction
1763,76,"James Patterson,Maxine Paetro",2005,"4th of July (Women`s Murder Club,#4)",4.04,60809,1695,15,Mystery
1764,74,Eoin Colfer,2008,"The Time Paradox (Artemis Fowl,#6)",4.07,65609,1877,10,Fantasy
1766,51,Kristin Cashore,2012,"Bitterblue (Graceling Realm,#3)",4.01,80120,7159,10,Fantasy
1767,68,Jandy Nelson,2010,The Sky Is Everywhere,4.04,71175,7709,18,Young Adult
1769,28,Katy Evans,2013,"Real (Real,#1)",4.21,87959,7007,17,Romance
1770,20,Joe Hill,2013,NOS4A2,4.06,59499,7761,31,Horror
1773,29,S.C. Stephens,2013,"Reckless (Thoughtless,#3)",4.42,71579,5364,17,Romance
1774,48,"Lemony Snicket,Brett Helquist",2004,"The Grim Grotto (A Series of Unfortunate Events,#11)",3.99,76000,1545,11,Fiction
1776,17,R.L. Mathewson,2011,"Playing for Keeps (Neighbor from Hell,#1)",4.08,91010,4884,17,Romance
1779,68,Kelley Armstrong,2001,"Bitten (Women of the Otherworld,#1)",4.06,77950,3981,10,Fantasy
1780,29,C.C. Hunter,2011,"Born at Midnight (Shadow Falls,#1)",4.13,70503,3837,10,Fantasy
1781,24,Mo Willems,2003,Don`t Let the Pigeon Drive the Bus!,4.29,62247,2832,13,Humor
1782,48,Maggie Stiefvater,2013,"The Dream Thieves (The Raven Cycle,#2)",4.27,84512,10775,10,Fantasy
1786,51,Noah Hawley,2016,Before the Fall,3.76,63003,8059,11,Fiction
1787,7,محمد صادق,2014,هيبتا,3.82,43298,5680,17,Romance
1789,35,Sarah Dessen,2000,Dreamland,3.91,65731,3813,18,Young Adult
1790,20,B.A. Shapiro,2012,The Art Forger,3.69,54799,5220,11,Fiction
1791,33,Shannon Hale,2007,"Austenland (Austenland,#1)",3.54,71565,10310,11,Fiction
1792,96,Chimamanda Ngozi Adichie,2006,Half of a Yellow Sun,4.28,57021,5296,11,Fiction
1793,25,Chetan Bhagat,2005,One Night at the Call Center,2.47,44833,1244,11,Fiction
1794,39,Sara Gruen,2015,At the Water`s Edge,3.65,54207,7018,11,Fiction
1796,75,Marilynne Robinson,2004,"Gilead (Gilead,#1)",3.84,58412,7870,11,Fiction
1798,3,Ken Follett,2014,"Edge of Eternity (The Century Trilogy,#3)",4.04,52737,5078,11,Fiction
1799,46,Rachel Hawkins,2011,"Demonglass (Hex Hall,#2)",4.13,77626,4496,10,Fantasy
1803,33,L.J. Smith,2007,"The Awakening / The Struggle (The Vampire Diaries,#1-2)",3.67,72227,3856,17,Romance
1804,42,Liane Moriarty,2003,Three Wishes,3.76,56511,4126,11,Fiction
1805,12,L.J. Smith,2009,"Night World,No. 3 (Night World,#7-9)",4.2,59070,809,18,Young Adult
1807,47,Maggie Stiefvater,2011,The Scorpio Races,4.08,76231,10427,10,Fantasy
1808,42,Pierce Brown,2016,"Morning Star (Red Rising,#3)",4.5,61499,6398,25,Science Fiction
1810,38,Jenny  Lawson,2015,Furiously Happy: A Funny Book About Horrible Things,3.93,67556,8498,16,Nonfiction
1811,26,Janet Evanovich,2002,"Visions of Sugar Plums (Stephanie Plum,#8.5)",3.68,65154,1565,15,Mystery
1813,53,Tracey Garvis-Graves,2011,"On the Island (On the Island,#1)",4.13,64682,7927,17,Romance
1814,40,Lisa Genova,2011,Left Neglected,3.95,56765,6006,11,Fiction
1816,41,John Scalzi,2012,Redshirts,3.84,62419,7934,25,Science Fiction
1818,45,Jeaniene Frost,2008,"One Foot in the Grave (Night Huntress,#2)",4.31,81752,3250,10,Fantasy
1819,32,Liane Moriarty,2006,The Last Anniversary,3.72,53186,3819,11,Fiction
1820,47,Michael  Grant,2009,"Hunger (Gone,#2)",4.02,65389,3102,18,Young Adult
1821,39,Janet Evanovich,2008,"Fearless Fourteen (Stephanie Plum,#14)",4.02,75011,3147,15,Mystery
1822,20,Chetan Bhagat,2011,"Revolution 2020: Love,Corruption,Ambition",3.07,44470,1656,11,Fiction
1824,62,Sara Shepard,2007,"Flawless (Pretty Little Liars,#2)",3.96,64318,3150,18,Young Adult
1827,62,"Lemony Snicket,Brett Helquist",2001,"The Hostile Hospital (A Series of Unfortunate Events,#8)",3.95,73955,1727,11,Fiction
1830,69,Alyson Noel,2009,"Blue Moon (The Immortals,#2)",3.61,78447,3611,18,Young Adult
1831,58,David Baldacci,2012,"The Innocent (Will Robie,#1)",4.1,56819,3704,28,Thriller
1832,127,Tom Rob Smith,2008,"Child 44 (Leo Demidov,#1)",4.08,56031,5355,11,Fiction
1834,37,Liane Moriarty,2011,The Hypnotist`s Love Story,3.69,56255,4525,11,Fiction
1835,165,"Paulo Coelho,Amanda Hopkinson,Nick Caistor",2000,"The Devil and Miss Prym (On the Seventh Day,#3)",3.59,49075,2393,22,Philosophy
1837,67,Hugh Howey,2013,"Shift (Silo,#2)",4.12,53127,3531,25,Science Fiction
1838,66,Lee Child,2010,"Worth Dying For (Jack Reacher,#15)",4.2,56320,2627,28,Thriller
1839,30,John Elder Robison,2007,Look Me in the Eye: My Life with Asperger`s,3.91,51937,3736,16,Nonfiction
1840,49,Sherrilyn Kenyon,2002,Fantasy Lover (Dark-Hunterverse #1),4.17,74975,3081,17,Romance
1841,62,"James Patterson,Gabrielle Charbonnet",2008,Sundays at Tiffany`s,3.74,58612,5751,17,Romance
1842,51,Jodi Picoult,2002,Perfect Match,3.93,55211,2690,11,Fiction
1843,54,Curtis Sittenfeld,2005,Prep,3.36,53202,4372,11,Fiction
1844,47,"Anthony Kiedis,Larry Sloman",2004,Scar Tissue,4.1,47328,2078,16,Nonfiction
1846,66,Sylvia Day,2014,"Captivated by You (Crossfire,#4)",4.06,71432,5234,17,Romance
1848,43,Gail Carriger,2009,"Soulless (Parasol Protectorate,#1)",3.91,78238,8554,10,Fantasy
1849,50,Gayle Forman,2013,"Just One Day (Just One Day,#1)",4.02,66861,7371,18,Young Adult
1850,50,Lisa McMann,2008,"Wake (Wake,#1)",3.75,72067,5180,18,Young Adult
1851,58,Siddhartha Mukherjee,2010,The Emperor of All Maladies: A Biography of Cancer,4.29,53649,4907,16,Nonfiction
1852,16,Ellen Hopkins,2007,"Glass (Crank,#2)",4.28,53542,2455,18,Young Adult
1853,165,"Gabriel García Márquez,Edith Grossman",2004,Memories of My Melancholy Whores,3.59,50285,3018,11,Fiction
1854,67,Jeffrey Archer,2011,"Only Time Will Tell (The Clifton Chronicles,#1)",4.04,54311,4459,11,Fiction
1855,66,Deepak Chopra,2013,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,4.07,42963,933,19,Self Help
1856,32,Augusten Burroughs,2004,Magical Thinking: True Stories,3.96,46808,1525,16,Nonfiction
1858,76,"James Patterson,Andrew Gross",2004,"3rd Degree (Women`s Murder Club,#3)",4,60574,1718,15,Mystery
1860,80,"Kerstin Gier,Anthea Bell",2009,"Ruby Red (Precious Stone Trilogy,#1)",4.12,82241,8320,10,Fantasy
1861,64,Alyson Noel,2009,"Shadowland (The Immortals,#3)",3.66,71034,2468,18,Young Adult
1866,33,Emma Straub,2014,The Vacationers,3.14,50048,5343,11,Fiction
1867,47,"Oliver Pötzsch,Lee Chadeayne",2008,"The Hangman`s Daughter (The Hangman`s Daughter,#1)",3.71,54288,5091,11,Fiction
1870,32,Lee Child,2000,"Running Blind (Jack Reacher,#4)",4.08,57089,2403,28,Thriller
1873,58,Michael Chabon,2007,The Yiddish Policemen`s Union,3.69,52340,6024,11,Fiction
1874,22,Melanie Benjamin,2013,The Aviator`s Wife,3.87,53252,6388,11,Fiction
1876,75,Lee Child,2011,"The Affair (Jack Reacher,#16)",4.11,56437,3274,28,Thriller
1879,38,Jennifer Weiner,2009,Best Friends Forever,3.48,52779,3481,11,Fiction
1882,138,"Jo Nesbø,Don Bartlett",2007,"The Snowman (Harry Hole,#7)",4.04,60531,5098,15,Mystery
1884,1,"David Cote,Stephen Schwartz,Joan Marcus,Winnie Holzman",2005,Wicked: The Grimmerie,4.17,47207,241,10,Fantasy
1889,29,Patricia Briggs,2009,"Bone Crossed (Mercy Thompson,#4)",4.34,79451,2370,10,Fantasy
1890,26,Richelle Mead,2013,"The Indigo Spell (Bloodlines,#3)",4.41,77721,5633,10,Fantasy
1891,39,Karen Marie Moning,2009,"Dreamfever (Fever,#4)",4.43,76586,4211,10,Fantasy
1892,77,Kate Atkinson,2004,Case Histories (Jackson Brodie #1),3.82,60139,4910,15,Mystery
1893,43,J. Kenner,2013,"Release Me (Stark Trilogy,#1)",4.14,66473,2919,17,Romance
1894,59,Sophie Kinsella,2013,Wedding Night,3.4,59482,5165,17,Romance
1898,49,Hugh Howey,2013,"Dust (Silo,#3)",4.26,50916,3422,25,Science Fiction
1899,49,Jodi Picoult,2012,Lone Wolf,3.67,57793,5569,11,Fiction
1901,37,Karen Marie Moning,2011,"Shadowfever (Fever,#5)",4.46,79297,6025,10,Fantasy
1902,82,John Grisham,2009,The Associate,3.64,51847,3520,11,Fiction
1903,35,Lois Lowry,2012,"Son (The Giver,#4)",3.98,61353,7093,18,Young Adult
1904,13,"Neil Gaiman,J.H. Williams III,Dave Stewart,Todd Klein",2015,The Sandman: Overture,3.94,53412,1043,6,Comics
1905,44,Anthony  Ryan,2011,"Blood Song (Raven`s Shadow,#1)",4.47,51900,3061,10,Fantasy
1906,37,Simone Elkeles,2010,"Rules of Attraction (Perfect Chemistry,#2)",4.22,71900,3704,17,Romance
1909,62,Lawrence Hill,2007,Someone Knows My Name,4.44,55294,5303,11,Fiction
1911,65,Tana French,2010,"Faithful Place (Dublin Murder Squad,#3)",3.97,61097,5736,15,Mystery
1912,46,Lily King,2014,Euphoria,3.84,48628,5516,11,Fiction
1917,56,Carrie Ryan,2009,"The Forest of Hands and Teeth (The Forest of Hands and Teeth,#1)",3.59,74058,8336,18,Young Adult
1919,40,"Rachel Cohn,David Levithan",2010,"Dash & Lily`s Book of Dares (Dash & Lily,#1)",3.82,62663,6564,18,Young Adult
1920,82,Eleanor Catton,2013,The Luminaries,3.7,48822,6613,11,Fiction
1922,60,Dean Koontz,2005,Velocity,3.85,51074,1542,28,Thriller
1926,50,"Chip Heath,Dan Heath",2006,Made to Stick: Why Some Ideas Survive and Others Die,3.97,48407,1967,4,Business
1928,71,Zadie Smith,2005,On Beauty,3.68,49803,3904,11,Fiction
1930,72,Nora Roberts,2001,"Dance Upon the Air (Three Sisters Island,#1)",4.19,54488,1449,17,Romance
1932,43,J.R. Ward,2011,"Lover Unleashed (Black Dagger Brotherhood,#9)",4.28,73613,3776,10,Fantasy
1933,11,أثير عبدالله النشمي,2010,أحببتك أكثر مما ينبغي,3.67,42357,4898,17,Romance
1934,58,Richard Castle,2008,"Heat Wave (Nikki Heat,#1)",3.54,55171,4487,15,Mystery
1935,45,Amazon,2011,Kindle Paperwhite User`s Guide,3.72,36650,38,16,Nonfiction
1941,59,Marisha Pessl,2013,Night Film,3.78,55117,8039,15,Mystery
1942,15,Rob Lowe,2011,Stories I Only Tell My Friends,3.77,50460,4440,16,Nonfiction
1943,38,Kevin Kwan,2013,Crazy Rich Asians (Crazy Rich Asians #1),3.7,55387,6601,11,Fiction
1944,45,Libba Bray,2005,"Rebel Angels (Gemma Doyle,#2)",3.98,83916,3101,10,Fantasy
1945,49,Karen Marie Moning,2007,"Bloodfever (Fever,#2)",4.3,78241,4322,10,Fantasy
1946,45,Karen Marie Moning,2008,"Faefever (Fever,#3)",4.34,76689,3989,10,Fantasy
1947,25,Robert Dugoni,2014,My Sister`s Grave (Tracy Crosswhite #1),4,54934,3527,15,Mystery
1948,71,Ransom Riggs,2015,"Library of Souls (Miss Peregrine`s Peculiar Children,#3)",4.15,69660,7936,10,Fantasy
1951,28,Michelle Hodkin,2012,"The Evolution of Mara Dyer (Mara Dyer,#2)",4.33,70318,7708,18,Young Adult
1952,58,Rick Riordan,2015,"The Sword of Summer (Magnus Chase and the Gods of Asgard,#1)",4.26,86588,8632,10,Fantasy
1958,61,"P.C. Cast,Kristin Cast",2011,"Destined (House of Night,#9)",4.04,63949,2535,18,Young Adult
1959,36,Janet Evanovich,2009,"Finger Lickin` Fifteen (Stephanie Plum,#15)",3.98,70872,3795,15,Mystery
1962,20,Patricia Briggs,2010,"Silver Borne (Mercy Thompson,#5)",4.38,77852,2558,10,Fantasy
1964,62,Robin Hobb,2001,"Fool`s Errand (Tawny Man,#1)",4.29,56491,1297,10,Fantasy
1965,39,Marie Lu,2014,"The Young Elites (The Young Elites,#1)",3.93,72215,10093,10,Fantasy
1968,47,"Dave Barry,Ridley Pearson,Greg Call",2004,"Peter and the Starcatchers (Peter and the Starcatchers,#1)",4.01,60040,4375,10,Fantasy
